observed_at,modified_at,evaluation_time,mean_evaluation_time,min_evaluation_time,max_evaluation_time,notifications_received
2025-04-21T23:48:20.765583Z,2025-04-21T23:48:20.771670Z,6.087000000000001 ms,6.883795454545451 ms,5.633 ms,35.522 ms,176
2025-04-21T23:48:25.766507Z,2025-04-21T23:48:25.772572Z,6.065 ms,6.8791694915254205 ms,5.633 ms,35.522 ms,177
2025-04-21T23:48:30.771657Z,2025-04-21T23:48:30.777489Z,5.832000000000001 ms,6.87328651685393 ms,5.633 ms,35.522 ms,178
2025-04-21T23:48:35.772518Z,2025-04-21T23:48:35.778997Z,6.479 ms,6.871083798882678 ms,5.633 ms,35.522 ms,179
2025-04-21T23:48:40.772562Z,2025-04-21T23:48:40.778603Z,6.041 ms,6.866472222222218 ms,5.633 ms,35.522 ms,180
2025-04-21T23:48:45.770045Z,2025-04-21T23:48:45.776273Z,6.228 ms,6.862944751381211 ms,5.633 ms,35.522 ms,181
2025-04-21T23:48:50.773822Z,2025-04-21T23:48:50.780171Z,6.348999999999999 ms,6.860120879120874 ms,5.633 ms,35.522 ms,182
2025-04-21T23:48:55.782392Z,2025-04-21T23:48:55.788555Z,6.163 ms,6.85631147540983 ms,5.633 ms,35.522 ms,183
2025-04-21T23:49:00.782691Z,2025-04-21T23:49:00.789295Z,6.603999999999999 ms,6.8549402173913 ms,5.633 ms,35.522 ms,184
2025-04-21T23:49:05.787165Z,2025-04-21T23:49:05.793272Z,6.106999999999999 ms,6.850897297297293 ms,5.633 ms,35.522 ms,185
2025-04-21T23:49:10.784523Z,2025-04-21T23:49:10.790676Z,6.153 ms,6.847145161290318 ms,5.633 ms,35.522 ms,186
2025-04-21T23:49:15.792216Z,2025-04-21T23:49:15.798279Z,6.063 ms,6.842951871657751 ms,5.633 ms,35.522 ms,187
2025-04-21T23:49:20.793212Z,2025-04-21T23:49:20.799678Z,6.466 ms,6.840946808510635 ms,5.633 ms,35.522 ms,188
2025-04-21T23:49:25.794207Z,2025-04-21T23:49:25.800270Z,6.063 ms,6.836830687830683 ms,5.633 ms,35.522 ms,189
2025-04-21T23:49:30.794273Z,2025-04-21T23:49:30.800442Z,6.169 ms,6.83331578947368 ms,5.633 ms,35.522 ms,190
