observed_at,notified_at,evaluation_time,mean_evaluation_time,min_evaluation_time,max_evaluation_time,notifications_received
2025-04-20T18:54:49.800429Z,2025-04-20T18:54:49.865545Z,65.116 ms,67.305125748503 ms,45.602999999999994 ms,106.27000000000001 ms,167
2025-04-20T18:54:49.835158Z,2025-04-20T18:54:49.904092Z,68.934 ms,67.31482142857143 ms,45.602999999999994 ms,106.27000000000001 ms,168
2025-04-20T18:54:49.869720Z,2025-04-20T18:54:49.950089Z,80.369 ms,67.3920650887574 ms,45.602999999999994 ms,106.27000000000001 ms,169
2025-04-20T18:54:49.903553Z,2025-04-20T18:54:49.989469Z,85.91600000000001 ms,67.5010294117647 ms,45.602999999999994 ms,106.27000000000001 ms,170
2025-04-20T18:54:49.942312Z,2025-04-20T18:54:50.026524Z,84.21199999999999 ms,67.59875438596492 ms,45.602999999999994 ms,106.27000000000001 ms,171
2025-04-20T18:54:49.975871Z,2025-04-20T18:54:50.057272Z,81.401 ms,67.679 ms,45.602999999999994 ms,106.27000000000001 ms,172
2025-04-20T18:54:50.009316Z,2025-04-20T18:54:50.098977Z,89.661 ms,67.80606358381502 ms,45.602999999999994 ms,106.27000000000001 ms,173
2025-04-20T18:54:50.043332Z,2025-04-20T18:54:50.129816Z,86.48400000000001 ms,67.91340804597701 ms,45.602999999999994 ms,106.27000000000001 ms,174
2025-04-20T18:54:50.077364Z,2025-04-20T18:54:50.166919Z,89.55499999999999 ms,68.03707428571428 ms,45.602999999999994 ms,106.27000000000001 ms,175
2025-04-20T18:54:50.111045Z,2025-04-20T18:54:50.197767Z,86.722 ms,68.14323863636363 ms,45.602999999999994 ms,106.27000000000001 ms,176
2025-04-20T18:54:50.144577Z,2025-04-20T18:54:50.235861Z,91.284 ms,68.27397740112995 ms,45.602999999999994 ms,106.27000000000001 ms,177
2025-04-20T18:54:50.178316Z,2025-04-20T18:54:50.271337Z,93.021 ms,68.41300561797753 ms,45.602999999999994 ms,106.27000000000001 ms,178
2025-04-20T18:54:50.213502Z,2025-04-20T18:54:50.310138Z,96.636 ms,68.57067597765364 ms,45.602999999999994 ms,106.27000000000001 ms,179
2025-04-20T18:54:50.248231Z,2025-04-20T18:54:50.341677Z,93.446 ms,68.70887222222223 ms,45.602999999999994 ms,106.27000000000001 ms,180
